2009.04.23,22:30,906.04,907.15,901.8,904.3,0
2009.04.24,02:30,904.4,906.63,903.25,904.74,0
2009.04.24,06:30,904.72,912.25,904.55,911.16,0
2009.04.24,10:30,911.25,913.1,907.68,909.7,0
2009.04.24,14:30,909.64,913.21,905.64,909.8,0
2009.04.24,18:30,908.95,914.09,904.2,912.43,0
2009.04.24,22:30,912.49,913.8,911.4,913.2,0
2009.04.27,02:30,915.06,918.55,914.1,915.25,0
2009.04.27,06:30,915.2,916.5,914.15,915.21,0
2009.04.27,10:30,915.21,916.45,911.28,912.8,0
2009.04.27,14:30,912.9,914.58,905.18,907.69,0
2009.04.27,18:30,907.54,913.34,906.69,907.09,0
2009.04.27,22:30,907.15,908.45,905.47,906.5,0
2009.04.28,02:30,906.93,906.93,891.95,900.28,0
2009.04.28,06:30,900.34,900.88,895.74,897.66,0
2009.04.28,10:30,897.69,899.45,894.73,897.8,0
2009.04.28,14:30,897.82,900.51,884.3,887.76,0
2009.04.28,18:30,887.7,893.84,887.58,891.9,0
2009.04.28,22:30,891.9,894.67,890.99,893.38,0
2009.04.29,02:30,893.45,893.45,887.96,890.4,0
2009.04.29,06:30,890.75,894,890.2,893.5,0
2009.04.29,10:30,893.2,897.03,893.17,895.42,0
2009.04.29,14:30,895.45,901.92,894.87,896.59,0
2009.04.29,18:30,896.4,901.18,896.2,900.04,0
2009.04.29,22:30,899.99,903.24,893.1,898,0
2009.04.30,02:30,897.7,898.4,892.95,894.52,0
2009.04.30,06:30,894.55,896.74,893.75,896.16,0
2009.04.30,10:30,896.22,900.1,887.63,890,0
2009.04.30,14:30,890,892.58,880.78,883.58,0
2009.04.30,18:30,883.55,893.28,881.04,891.1,0
2009.04.30,22:30,891.15,892.85,887.85,888.2,0
2009.05.01,02:30,887.3,887.4,883.21,884.65,0
2009.05.01,06:30,884.6,886.4,884.6,885.1,0
2009.05.01,10:30,885.15,887.05,880.49,883.59,0
2009.05.01,14:30,883.47,886.24,881.15,883.29,0
2009.05.01,18:30,883.45,889.96,883.24,885.89,0
2009.05.01,22:30,885.84,887.12,885.04,886.15,0
2009.05.04,02:30,886.4,891.85,885.05,891.34,0
2009.05.04,06:30,891.7,892.93,890.75,892.7,0
2009.05.04,10:30,892.67,894.95,891.88,892.29,0
2009.05.04,14:30,892.29,907.49,888.4,902.95,0
2009.05.04,18:30,902.95,906.54,900.52,901.79,0
2009.05.04,22:30,901.9,902.7,901.34,902.3,0
2009.09.21,14:30,1002.05,1002.05,1002.05,1002.05,0
2009.09.28,01:30,991.09003,995.70001,989.89001,991.34998,2874
2009.09.28,05:30,991.34998,992.90002,986.04999,989.34998,2488
2009.09.28,09:30,989.34998,992.54999,986,991.40002,4042
2009.09.28,13:30,991.40002,994.70001,989.90002,991.75,4228
2009.09.28,17:30,991.75,996.65002,991.40002,991.75,5168
2009.09.28,21:30,991.75,992.54999,989.04999,990.70001,1527
2009.09.29,01:30,989.04999,992.59998,988.98999,991,2407
2009.09.29,05:30,991,993.45001,990.29999,992.29999,1773
2009.09.29,09:30,992.29999,993.70001,990.94,991.90002,4039
2009.09.29,13:30,991.90002,993.29999,985.09998,990.90002,5703
2009.09.29,17:30,990.90002,995.84998,988.29999,993.65002,6029
2009.09.29,21:30,993.65002,994,991.90002,992.20001,1677
2009.09.30,01:30,991.45001,995.09998,991.45001,994.70001,2486
2009.09.30,05:30,994.70001,997.40002,994.70001,997.20001,1880
2009.09.30,09:30,997.20001,1001.75,995.29999,1000.79999,3042
