date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk
2010.03.26,22:30,Friday,Buy,1108.35,1103.15,5.2,0.68,1
2010.03.29,06:30,Monday,Buy,1107.44,1103.59,3.85,0.5,1
2010.03.29,10:30,Monday,Buy,1110.74,1106.94,3.8,-0.49,SL
2010.03.30,02:30,Tuesday,Buy,1109.25,1107.9,1.35,0.18,1
2010.03.31,02:30,Wednesday,Buy,1107.4,1102.2,5.2,0.68,1
2010.03.31,22:30,Wednesday,Sell,1112.6,1115.35,2.75,-0.36,SL
2010.04.01,02:30,Thursday,Buy,1114.25,1112.0,2.25,-0.29,SL
2010.04.01,06:30,Thursday,Sell,1113.0,1114.45,1.45,-0.19,SL
2010.04.01,10:30,Thursday,Buy,1116.0,1111.4,4.6,0.6,1
2010.04.01,14:30,Thursday,Buy,1124.3,1113.0,11.3,1.45,1
2010.04.01,18:30,Thursday,Buy,1126.75,1122.6,4.15,-0.53,SL
2010.04.02,18:30,Friday,Sell,1117.7,1118.1,0.4,-0.05,SL
2010.04.05,10:30,Monday,Sell,1125.55,1126.6,1.05,-0.13,SL
2010.04.05,18:30,Monday,Buy,1131.25,1125.95,5.3,-0.68,SL
2010.04.05,22:30,Monday,Buy,1132.0,1129.95,2.05,-0.26,SL
2010.04.07,02:30,Wednesday,Buy,1134.2,1133.3,0.9,0.11,1
2010.04.07,18:30,Wednesday,Buy,1152.8,1141.35,11.45,1.44,1
2010.04.08,10:30,Thursday,Sell,1146.55,1148.0,1.45,-0.18,SL
2010.04.08,14:30,Thursday,Buy,1148.6,1143.55,5.05,0.64,1
2010.04.08,18:30,Thursday,Buy,1152.2,1147.3,4.9,0.61,1
2010.04.09,02:30,Friday,Buy,1151.3,1149.3,2.0,0.25,1
2010.04.09,06:30,Friday,Buy,1153.5,1149.74,3.76,0.47,1
2010.04.09,10:30,Friday,Buy,1157.45,1152.8,4.65,-0.58,SL
2010.04.09,22:30,Friday,Buy,1160.6,1158.75,1.85,0.23,1
2010.04.12,06:30,Monday,Sell,1165.15,1166.15,1.0,-0.12,SL
2010.04.12,18:30,Monday,Buy,1159.45,1158.05,1.4,-0.17,SL
2010.04.13,22:30,Tuesday,Sell,1150.25,1153.55,3.3,-0.41,SL
2010.04.14,02:30,Wednesday,Buy,1153.65,1150.05,3.6,0.45,1
2010.04.14,06:30,Wednesday,Buy,1156.7,1152.55,4.15,0.52,1
2010.04.14,18:30,Wednesday,Buy,1156.55,1151.79,4.76,-0.6,SL
2010.04.14,22:30,Wednesday,Sell,1155.0,1158.35,3.35,-0.42,SL
2010.04.15,06:30,Thursday,Sell,1155.25,1158.25,3.0,0.38,1
2010.04.15,14:30,Thursday,Buy,1154.55,1149.95,4.6,0.58,1
2010.04.15,18:30,Thursday,Buy,1158.8,1153.85,4.95,-0.62,SL
2010.04.15,22:30,Thursday,Buy,1159.15,1157.9,1.25,-0.16,SL
2010.04.16,10:30,Friday,Buy,1156.45,1151.65,4.8,-0.6,SL
2010.04.19,02:30,Monday,Buy,1137.04,1133.04,4.0,-0.51,SL
2010.04.19,06:30,Monday,Sell,1135.79,1137.09,1.3,0.17,1
2010.04.19,18:30,Monday,Buy,1134.74,1130.54,4.2,0.54,1
2010.04.19,22:30,Monday,Buy,1135.69,1133.24,2.45,0.31,1
2010.04.20,02:30,Tuesday,Buy,1136.69,1133.14,3.55,0.45,1
2010.04.21,02:30,Wednesday,Buy,1142.59,1139.04,3.55,-0.45,SL
2010.04.22,02:30,Thursday,Sell,1145.29,1147.99,2.7,-0.34,SL
2010.04.23,02:30,Friday,Sell,1139.24,1142.29,3.05,-0.39,SL
2010.04.23,10:30,Friday,Buy,1140.34,1138.64,1.7,-0.22,SL
2010.04.23,22:30,Friday,Buy,1155.94,1153.94,2.0,-0.25,SL
2010.04.26,06:30,Monday,Sell,1158.29,1159.39,1.1,0.14,1
2010.04.26,22:30,Monday,Buy,1153.69,1151.59,2.1,0.26,1
2010.04.27,02:30,Tuesday,Buy,1156.64,1152.64,4.0,-0.5,SL
2010.04.27,06:30,Tuesday,Sell,1153.44,1156.79,3.35,0.42,1
2010.04.29,02:30,Thursday,Buy,1165.49,1163.34,2.15,0.27,1
2010.04.29,06:30,Thursday,Buy,1166.24,1164.24,2.0,0.25,1
2010.04.29,18:30,Thursday,Buy,1168.14,1162.99,5.15,-0.64,SL
2010.04.29,22:30,Thursday,Sell,1166.54,1169.54,3.0,-0.37,SL
2010.04.30,02:30,Friday,Buy,1172.39,1161.54,10.85,1.34,1
2010.04.30,22:30,Friday,Sell,1177.89,1180.39,2.5,-0.31,SL
2010.05.03,02:30,Monday,Sell,1177.24,1179.79,2.55,-0.31,SL
2010.05.03,06:30,Monday,Buy,1177.99,1176.24,1.75,0.21,1
2010.05.03,10:30,Monday,Buy,1178.99,1176.59,2.4,0.29,1
2010.05.04,22:30,Tuesday,Sell,1170.74,1173.94,3.2,0.4,1
2010.05.05,18:30,Wednesday,Buy,1173.94,1163.09,10.85,1.34,1
2010.05.05,22:30,Wednesday,Buy,1175.34,1171.54,3.8,0.47,1
2010.05.06,06:30,Thursday,Buy,1175.34,1173.39,1.95,-0.24,SL
2010.05.06,22:30,Thursday,Buy,1208.34,1188.44,19.9,-2.38,SL
2010.05.07,18:30,Friday,Buy,1209.19,1190.84,18.35,-2.2,SL
2010.05.10,06:30,Monday,Sell,1199.84,1202.99,3.15,0.38,1
2010.05.10,22:30,Monday,Buy,1202.99,1199.49,3.5,-0.42,SL
2010.05.11,02:30,Tuesday,Buy,1202.74,1198.24,4.5,0.54,1
2010.05.11,06:30,Tuesday,Buy,1206.29,1200.84,5.45,0.65,1
2010.05.11,10:30,Tuesday,Buy,1209.14,1204.04,5.1,0.61,1
2010.05.11,14:30,Tuesday,Buy,1221.29,1208.54,12.75,1.51,1
2010.05.12,06:30,Wednesday,Buy,1231.69,1226.74,4.95,0.58,1
2010.05.12,10:30,Wednesday,Buy,1242.64,1228.09,14.55,-1.69,SL
2010.05.14,02:30,Friday,Buy,1236.94,1231.94,5.0,0.58,1
2010.05.14,06:30,Friday,Sell,1235.99,1237.14,1.15,-0.13,SL
2010.05.14,10:30,Friday,Buy,1245.04,1234.14,10.9,-1.27,SL
2010.05.14,22:30,Friday,Buy,1230.29,1228.69,1.6,-0.19,SL
2010.05.17,06:30,Monday,Buy,1239.79,1235.04,4.75,-0.55,SL
2010.05.17,14:30,Monday,Buy,1236.29,1223.59,12.7,-1.48,SL
2010.05.18,02:30,Tuesday,Buy,1225.79,1221.69,4.1,-0.48,SL
2010.05.18,06:30,Tuesday,Buy,1226.34,1224.49,1.85,-0.22,SL
2010.05.18,10:30,Tuesday,Sell,1214.44,1226.34,11.9,-1.42,SL
2010.05.18,22:30,Tuesday,Buy,1225.14,1211.79,13.35,-1.57,SL
2010.05.19,10:30,Wednesday,Sell,1208.79,1220.49,11.7,1.4,1
2010.05.19,14:30,Wednesday,Sell,1198.99,1211.49,12.5,1.51,1
2010.05.19,18:30,Wednesday,Sell,1188.64,1201.04,12.4,1.51,1
2010.05.19,22:30,Wednesday,Buy,1193.69,1188.49,5.2,-0.63,SL
2010.05.20,10:30,Thursday,Buy,1186.39,1181.24,5.15,-0.63,SL
2010.05.20,14:30,Thursday,Buy,1192.84,1174.74,18.1,-2.19,SL
2010.05.21,06:30,Friday,Buy,1179.19,1166.54,12.65,1.55,1
2010.05.21,10:30,Friday,Buy,1182.84,1171.99,10.85,-1.32,SL
2010.05.24,06:30,Monday,Buy,1187.45,1182.45,5.0,-0.61,SL
2010.05.25,06:30,Tuesday,Buy,1191.45,1189.15,2.3,-0.28,SL
2010.05.25,14:30,Tuesday,Buy,1197.7,1186.25,11.45,1.38,1
2010.05.26,02:30,Wednesday,Buy,1202.8,1200.55,2.25,0.27,1
2010.05.26,06:30,Wednesday,Buy,1206.85,1201.75,5.1,0.61,1
2010.05.26,14:30,Wednesday,Sell,1211.3,1214.55,3.25,-0.39,SL
2010.05.27,06:30,Thursday,Buy,1216.75,1211.95,4.8,-0.57,SL
2010.05.27,22:30,Thursday,Sell,1211.25,1213.8,2.55,0.3,1
2010.05.28,06:30,Friday,Buy,1212.95,1207.84,5.11,-0.61,SL
2010.05.28,18:30,Friday,Buy,1213.05,1201.75,11.3,1.35,1
2010.05.31,10:30,Monday,Sell,1212.75,1213.65,0.9,-0.11,SL
2010.05.31,14:30,Monday,Buy,1215.05,1212.65,2.4,0.29,1
2010.05.31,18:30,Monday,Buy,1216.15,1214.4,1.75,-0.21,SL
2010.05.31,22:30,Monday,Buy,1216.2,1215.74,0.46,-0.05,SL
2010.06.01,10:30,Tuesday,Buy,1221.25,1216.6,4.65,0.55,1
2010.06.02,06:30,Wednesday,Buy,1223.5,1222.3,1.2,-0.14,SL
2010.06.02,10:30,Wednesday,Sell,1221.55,1224.75,3.2,0.38,1
2010.06.02,22:30,Wednesday,Buy,1223.4,1219.75,3.65,-0.43,SL
2010.06.03,02:30,Thursday,Buy,1222.2,1220.3,1.9,-0.22,SL
2010.06.03,06:30,Thursday,Buy,1223.1,1221.25,1.85,-0.22,SL
2010.06.03,18:30,Thursday,Sell,1208.3,1220.1,11.8,1.41,1
2010.06.03,22:30,Thursday,Sell,1206.3,1208.9,2.6,0.31,1
2010.06.04,14:30,Friday,Sell,1197.8,1209.45,11.65,-1.41,SL
2010.06.04,18:30,Friday,Buy,1218.65,1196.2,22.45,2.66,1
2010.06.07,02:30,Monday,Sell,1217.35,1220.3,2.95,0.35,1
2010.06.07,06:30,Monday,Buy,1218.05,1217.0,1.05,-0.12,SL
2010.06.07,14:30,Monday,Buy,1215.35,1210.35,5.0,0.59,1
2010.06.07,18:30,Monday,Buy,1240.65,1213.55,27.1,-3.16,SL
2010.06.08,10:30,Tuesday,Buy,1249.2,1236.65,12.55,-1.45,SL
2010.06.08,18:30,Tuesday,Buy,1243.05,1241.3,1.75,-0.2,SL
2010.06.09,10:30,Wednesday,Sell,1236.25,1238.95,2.7,0.32,1
2010.06.09,14:30,Wednesday,Sell,1234.05,1236.8,2.75,0.32,1
2010.06.10,02:30,Thursday,Sell,1230.75,1233.55,2.8,-0.33,SL
2010.06.14,22:30,Monday,Sell,1220.85,1223.8,2.95,-0.35,SL
2010.06.15,02:30,Tuesday,Sell,1221.15,1223.65,2.5,-0.3,SL
2010.06.15,06:30,Tuesday,Sell,1220.65,1221.8,1.15,-0.14,SL
2010.06.15,18:30,Tuesday,Buy,1233.35,1222.85,10.5,1.23,1
2010.06.17,02:30,Thursday,Buy,1233.2,1228.54,4.66,0.55,1
2010.06.17,06:30,Thursday,Buy,1233.25,1231.6,1.65,-0.19,SL
2010.06.17,18:30,Thursday,Buy,1247.75,1243.35,4.4,-0.51,SL
2010.06.17,22:30,Thursday,Sell,1244.65,1247.75,3.1,-0.36,SL
2010.06.18,10:30,Friday,Buy,1244.6,1242.75,1.85,0.21,1
2010.06.18,18:30,Friday,Buy,1256.95,1255.45,1.5,-0.17,SL
2010.06.18,22:30,Friday,Sell,1255.25,1258.15,2.9,-0.33,SL
2010.06.21,02:30,Monday,Buy,1256.65,1255.25,1.4,0.16,1
2010.06.21,06:30,Monday,Buy,1260.35,1256.15,4.2,0.48,1
2010.06.22,06:30,Tuesday,Sell,1237.2,1240.4,3.2,0.37,1
2010.06.22,18:30,Tuesday,Buy,1240.3,1235.25,5.05,-0.59,SL
2010.06.23,10:30,Wednesday,Buy,1243.1,1238.64,4.46,-0.52,SL
2010.06.24,02:30,Thursday,Buy,1235.9,1234.1,1.8,0.21,1
2010.06.24,06:30,Thursday,Buy,1236.4,1234.5,1.9,-0.22,SL
2010.06.24,10:30,Thursday,Sell,1233.5,1236.85,3.35,-0.39,SL
2010.06.24,18:30,Thursday,Buy,1245.9,1235.3,10.6,1.23,1
2010.06.24,22:30,Thursday,Sell,1243.1,1246.55,3.45,-0.4,SL
2010.06.25,02:30,Friday,Buy,1245.65,1240.7,4.95,0.57,1
2010.06.25,06:30,Friday,Sell,1242.95,1246.1,3.15,-0.37,SL
2010.06.25,14:30,Friday,Buy,1252.55,1241.95,10.6,-1.22,SL
2010.06.28,06:30,Monday,Buy,1256.5,1254.35,2.15,-0.25,SL
2010.06.28,10:30,Monday,Sell,1255.75,1256.7,0.95,-0.11,SL
2010.06.28,22:30,Monday,Buy,1238.95,1237.2,1.75,-0.2,SL
2010.06.29,02:30,Tuesday,Buy,1237.45,1236.45,1.0,0.12,1
2010.06.29,06:30,Tuesday,Buy,1239.0,1236.8,2.2,-0.26,SL
2010.06.29,18:30,Tuesday,Buy,1242.25,1228.9,13.35,-1.55,SL
2010.06.30,02:30,Wednesday,Buy,1243.2,1237.89,5.31,-0.62,SL
2010.07.01,18:30,Thursday,Sell,1207.75,1237.65,29.9,3.57,1
2010.07.02,10:30,Friday,Buy,1212.1,1206.65,5.45,-0.65,SL
2010.07.02,22:30,Friday,Buy,1211.45,1206.35,5.1,-0.61,SL
2010.07.05,06:30,Monday,Buy,1213.0,1211.7,1.3,-0.15,SL
2010.07.05,18:30,Monday,Sell,1208.35,1209.15,0.8,-0.1,SL
2010.07.05,22:30,Monday,Buy,1208.8,1208.34,0.46,-0.05,SL
2010.07.06,10:30,Tuesday,Buy,1211.15,1207.0,4.15,-0.49,SL
2010.07.07,02:30,Wednesday,Buy,1195.5,1191.75,3.75,-0.45,SL
2010.07.08,02:30,Thursday,Buy,1205.4,1200.89,4.51,-0.54,SL
2010.07.08,22:30,Thursday,Buy,1197.95,1193.6,4.35,0.52,1
2010.07.09,02:30,Friday,Buy,1199.35,1194.1,5.25,0.63,1
2010.07.09,18:30,Friday,Buy,1209.45,1207.25,2.2,0.26,1
2010.07.09,22:30,Friday,Buy,1210.45,1208.29,2.16,-0.26,SL
2010.07.12,02:30,Monday,Buy,1209.9,1208.15,1.75,-0.21,SL
2010.07.12,06:30,Monday,Buy,1210.0,1208.24,1.76,-0.21,SL
2010.07.13,02:30,Tuesday,Buy,1200.25,1195.99,4.26,0.51,1
2010.07.13,06:30,Tuesday,Sell,1199.45,1200.35,0.9,-0.11,SL
2010.07.13,14:30,Tuesday,Buy,1215.95,1204.65,11.3,-1.34,SL
2010.07.14,02:30,Wednesday,Buy,1211.55,1210.45,1.1,0.13,1
2010.07.14,06:30,Wednesday,Buy,1212.3,1210.5,1.8,0.21,1
2010.07.14,10:30,Wednesday,Buy,1213.05,1211.45,1.6,-0.19,SL
2010.07.15,02:30,Thursday,Buy,1211.55,1206.4,5.15,0.61,1
2010.07.15,06:30,Thursday,Sell,1211.0,1213.8,2.8,-0.33,SL
2010.07.16,02:30,Friday,Buy,1210.1,1206.29,3.81,-0.45,SL
2010.07.16,06:30,Friday,Sell,1206.85,1210.1,3.25,0.39,1
2010.07.16,18:30,Friday,Buy,1190.1,1185.75,4.35,0.53,1
2010.07.16,22:30,Friday,Buy,1193.05,1188.95,4.1,-0.5,SL
2010.07.19,06:30,Monday,Sell,1192.45,1193.8,1.35,-0.16,SL
2010.07.19,18:30,Monday,Buy,1182.0,1176.9,5.1,-0.62,SL
2010.07.19,22:30,Monday,Buy,1183.0,1181.19,1.81,-0.22,SL
2010.07.20,06:30,Tuesday,Buy,1183.9,1181.6,2.3,-0.28,SL
2010.07.20,18:30,Tuesday,Buy,1192.4,1181.75,10.65,-1.29,SL
2010.07.20,22:30,Tuesday,Sell,1191.65,1193.05,1.4,0.17,1
2010.07.21,02:30,Wednesday,Buy,1190.45,1189.84,0.61,-0.07,SL
2010.07.21,06:30,Wednesday,Sell,1189.05,1191.95,2.9,-0.35,SL
2010.07.21,10:30,Wednesday,Buy,1191.2,1187.6,3.6,0.44,1
2010.07.21,14:30,Wednesday,Buy,1191.3,1189.2,2.1,0.25,1
2010.07.21,18:30,Wednesday,Buy,1192.65,1189.05,3.6,-0.44,SL
2010.07.22,14:30,Thursday,Buy,1199.65,1184.3,15.35,-1.85,SL
2010.07.23,02:30,Friday,Buy,1194.9,1192.8,2.1,0.25,1
2010.07.23,10:30,Friday,Buy,1197.95,1194.0,3.95,-0.48,SL
2010.07.23,22:30,Friday,Sell,1188.6,1191.35,2.75,-0.33,SL
2010.07.26,02:30,Monday,Buy,1191.75,1186.5,5.25,-0.64,SL
2010.07.26,06:30,Monday,Buy,1192.0,1191.2,0.8,-0.1,SL
2010.07.27,02:30,Tuesday,Buy,1185.15,1179.84,5.31,-0.65,SL
2010.07.27,06:30,Tuesday,Buy,1186.0,1183.75,2.25,-0.27,SL
2010.07.27,10:30,Tuesday,Sell,1183.85,1187.25,3.4,0.41,1
2010.07.27,22:30,Tuesday,Buy,1161.75,1159.25,2.5,0.31,1
2010.07.28,06:30,Wednesday,Sell,1161.8,1164.35,2.55,-0.32,SL
2010.07.28,10:30,Wednesday,Buy,1162.5,1161.65,0.85,-0.11,SL
2010.07.29,02:30,Thursday,Buy,1165.95,1161.19,4.76,-0.59,SL
2010.07.30,02:30,Friday,Sell,1165.8,1168.55,2.75,-0.34,SL
2010.07.30,06:30,Friday,Buy,1169.15,1165.55,3.6,0.44,1
2010.07.30,10:30,Friday,Buy,1171.05,1167.25,3.8,-0.47,SL
2010.07.30,18:30,Friday,Buy,1180.5,1167.93,12.57,1.53,1
2010.08.02,06:30,Monday,Buy,1183.15,1181.55,1.6,-0.19,SL
2010.08.02,22:30,Monday,Buy,1182.95,1181.1,1.85,-0.23,SL
2010.08.03,22:30,Tuesday,Buy,1186.3,1185.2,1.1,-0.13,SL
2010.08.04,06:30,Wednesday,Sell,1192.05,1195.05,3.0,-0.36,SL
2010.08.04,10:30,Wednesday,Buy,1195.1,1191.1,4.0,0.48,1
2010.08.05,02:30,Thursday,Buy,1195.85,1193.74,2.11,-0.25,SL
2010.08.05,06:30,Thursday,Sell,1194.9,1195.85,0.95,-0.11,SL
2010.08.05,22:30,Thursday,Sell,1194.6,1197.5,2.9,-0.35,SL
2010.08.06,22:30,Friday,Buy,1205.65,1204.4,1.25,-0.15,SL
2010.08.09,02:30,Monday,Buy,1204.5,1203.59,0.91,-0.11,SL
2010.08.09,10:30,Monday,Sell,1206.55,1209.95,3.4,0.41,1
2010.08.09,22:30,Monday,Buy,1201.45,1199.35,2.1,-0.25,SL
2010.08.10,02:30,Tuesday,Buy,1200.25,1198.95,1.3,-0.16,SL
2010.08.10,06:30,Tuesday,Buy,1200.85,1199.05,1.8,-0.22,SL
2010.08.10,18:30,Tuesday,Buy,1196.45,1191.55,4.9,0.59,1
2010.08.11,14:30,Wednesday,Buy,1205.85,1195.0,10.85,-1.3,SL
2010.08.12,10:30,Thursday,Buy,1203.1,1198.45,4.65,0.56,1
2010.08.13,02:30,Friday,Buy,1214.4,1210.14,4.26,0.51,1
2010.08.13,10:30,Friday,Sell,1214.65,1217.65,3.0,0.36,1
2010.08.13,14:30,Friday,Sell,1214.3,1217.6,3.3,0.39,1
2010.08.13,22:30,Friday,Buy,1215.05,1213.5,1.55,0.18,1
2010.08.16,02:30,Monday,Buy,1217.8,1213.65,4.15,0.49,1
2010.08.16,06:30,Monday,Buy,1219.3,1217.3,2.0,0.24,1
2010.08.16,10:30,Monday,Buy,1222.2,1217.3,4.9,0.58,1
2010.08.16,14:30,Monday,Buy,1222.7,1221.4,1.3,0.15,1
2010.08.16,18:30,Monday,Buy,1225.0,1221.4,3.6,0.42,1
2010.08.16,22:30,Monday,Buy,1225.25,1223.2,2.05,-0.24,SL
2010.08.17,02:30,Tuesday,Sell,1223.15,1225.9,2.75,-0.32,SL
2010.08.17,06:30,Tuesday,Buy,1224.35,1222.2,2.15,0.25,1
2010.08.17,14:30,Tuesday,Sell,1225.75,1229.1,3.35,0.39,1
2010.08.18,10:30,Wednesday,Sell,1222.75,1225.35,2.6,-0.31,SL
2010.08.18,22:30,Wednesday,Sell,1229.05,1230.2,1.15,-0.13,SL
2010.08.19,02:30,Thursday,Buy,1229.85,1227.55,2.3,0.27,1
2010.08.19,06:30,Thursday,Buy,1230.0,1228.2,1.8,-0.21,SL
2010.08.19,10:30,Thursday,Sell,1228.15,1231.2,3.05,-0.36,SL
2010.08.19,22:30,Thursday,Sell,1231.9,1233.1,1.2,-0.14,SL
2010.08.20,02:30,Friday,Buy,1231.6,1230.35,1.25,-0.15,SL
2010.08.20,06:30,Friday,Buy,1232.1,1230.65,1.45,-0.17,SL
2010.08.20,18:30,Friday,Buy,1227.4,1222.5,4.9,-0.58,SL
2010.08.23,06:30,Monday,Buy,1229.55,1227.8,1.75,-0.21,SL
2010.08.23,14:30,Monday,Buy,1227.65,1224.04,3.61,-0.42,SL
2010.08.23,22:30,Monday,Buy,1226.15,1225.14,1.01,-0.12,SL
2010.08.24,06:30,Tuesday,Buy,1221.2,1219.7,1.5,-0.18,SL
2010.08.24,14:30,Tuesday,Buy,1225.2,1209.85,15.35,1.81,1
2010.08.24,22:30,Tuesday,Sell,1230.15,1231.45,1.3,-0.15,SL
2010.08.25,18:30,Wednesday,Buy,1238.6,1234.25,4.35,0.51,1
2010.08.25,22:30,Wednesday,Buy,1240.0,1237.74,2.26,-0.26,SL
2010.08.26,02:30,Thursday,Buy,1239.6,1237.15,2.45,0.28,1
2010.08.26,10:30,Thursday,Sell,1240.95,1243.65,2.7,-0.31,SL
2010.08.26,18:30,Thursday,Sell,1236.55,1240.0,3.45,-0.4,SL
2010.08.26,22:30,Thursday,Buy,1237.6,1236.0,1.6,-0.19,SL
2010.08.27,06:30,Friday,Buy,1236.85,1235.15,1.7,-0.2,SL
2010.08.27,14:30,Friday,Buy,1239.5,1234.75,4.75,-0.55,SL
2010.08.27,22:30,Friday,Buy,1238.1,1234.2,3.9,-0.45,SL
2010.08.30,02:30,Monday,Sell,1235.45,1238.35,2.9,0.34,1
2010.08.30,06:30,Monday,Buy,1235.95,1234.4,1.55,-0.18,SL
2010.08.30,10:30,Monday,Sell,1234.95,1237.7,2.75,-0.32,SL
2010.08.30,14:30,Monday,Buy,1237.3,1233.0,4.3,-0.5,SL
2010.08.30,18:30,Monday,Buy,1237.55,1233.25,4.3,-0.5,SL
2010.08.30,22:30,Monday,Sell,1236.5,1237.8,1.3,-0.15,SL
2010.08.31,02:30,Tuesday,Buy,1237.4,1235.25,2.15,-0.25,SL
2010.08.31,06:30,Tuesday,Sell,1234.25,1237.7,3.45,-0.4,SL
2010.08.31,14:30,Tuesday,Buy,1245.6,1232.8,12.8,1.48,1
2010.08.31,22:30,Tuesday,Sell,1247.1,1249.75,2.65,-0.31,SL
2010.09.01,02:30,Wednesday,Sell,1245.9,1249.3,3.4,-0.39,SL
2010.09.01,06:30,Wednesday,Buy,1249.8,1245.25,4.55,0.52,1
2010.09.01,10:30,Wednesday,Buy,1252.4,1248.0,4.4,-0.51,SL
2010.09.02,02:30,Thursday,Buy,1246.45,1242.4,4.05,0.47,1
2010.09.02,06:30,Thursday,Buy,1247.05,1245.6,1.45,0.17,1
2010.09.02,10:30,Thursday,Sell,1246.4,1249.7,3.3,-0.38,SL
2010.09.02,14:30,Thursday,Buy,1250.35,1245.05,5.3,-0.61,SL
2010.09.02,18:30,Thursday,Buy,1251.7,1246.8,4.9,-0.56,SL
2010.09.03,02:30,Friday,Buy,1250.35,1249.45,0.9,-0.1,SL
2010.09.03,06:30,Friday,Buy,1250.85,1249.15,1.7,0.2,1
2010.09.03,10:30,Friday,Buy,1253.85,1250.2,3.65,-0.42,SL
2010.09.03,22:30,Friday,Sell,1246.95,1249.55,2.6,-0.3,SL
2010.09.06,02:30,Monday,Buy,1248.05,1246.19,1.86,0.21,1
2010.09.06,06:30,Monday,Buy,1249.15,1247.5,1.65,0.19,1
2010.09.06,10:30,Monday,Buy,1249.85,1248.5,1.35,-0.16,SL
2010.09.06,18:30,Monday,Buy,1250.05,1248.3,1.75,-0.2,SL
2010.09.06,22:30,Monday,Sell,1249.65,1250.05,0.4,-0.05,SL
2010.09.07,02:30,Tuesday,Buy,1249.35,1247.0,2.35,-0.27,SL
2010.09.07,06:30,Tuesday,Buy,1249.7,1247.4,2.3,-0.27,SL
2010.09.07,14:30,Tuesday,Buy,1257.05,1244.5,12.55,-1.44,SL
2010.09.07,18:30,Tuesday,Buy,1258.0,1254.5,3.5,-0.4,SL
2010.09.07,22:30,Tuesday,Sell,1255.25,1258.55,3.3,-0.38,SL
2010.09.08,02:30,Wednesday,Buy,1256.7,1254.35,2.35,0.27,1
2010.09.08,10:30,Wednesday,Buy,1259.45,1257.35,2.1,-0.24,SL
2010.09.08,22:30,Wednesday,Sell,1254.6,1257.3,2.7,0.31,1
2010.09.09,02:30,Thursday,Buy,1254.8,1252.8,2.0,0.23,1
2010.09.09,06:30,Thursday,Buy,1256.45,1254.3,2.15,-0.25,SL
2010.09.09,10:30,Thursday,Sell,1253.9,1256.9,3.0,-0.34,SL
2010.09.09,14:30,Thursday,Buy,1254.65,1250.45,4.2,-0.48,SL
2010.09.10,06:30,Friday,Buy,1247.2,1244.7,2.5,0.29,1
2010.09.10,10:30,Friday,Buy,1248.1,1245.65,2.45,-0.28,SL
2010.09.10,14:30,Friday,Sell,1247.05,1250.2,3.15,-0.36,SL
2010.09.10,22:30,Friday,Buy,1245.7,1243.25,2.45,-0.28,SL
2010.09.13,02:30,Monday,Buy,1246.0,1241.55,4.45,-0.51,SL
2010.09.13,06:30,Monday,Buy,1246.85,1244.85,2.0,-0.23,SL
2010.09.13,22:30,Monday,Sell,1245.25,1246.0,0.75,-0.09,SL
2010.09.14,06:30,Tuesday,Sell,1249.1,1250.5,1.4,-0.16,SL
2010.09.14,10:30,Tuesday,Buy,1253.05,1248.8,4.25,0.49,1
2010.09.14,14:30,Tuesday,Buy,1265.0,1252.15,12.85,1.46,1
2010.09.15,02:30,Wednesday,Buy,1269.25,1266.85,2.4,-0.27,SL
2010.09.15,10:30,Wednesday,Buy,1269.1,1267.75,1.35,-0.15,SL
2010.09.15,22:30,Wednesday,Buy,1268.05,1266.05,2.0,-0.23,SL
2010.09.16,02:30,Thursday,Buy,1267.45,1265.05,2.4,-0.27,SL
2010.09.16,06:30,Thursday,Sell,1266.85,1267.95,1.1,-0.12,SL
2010.09.16,14:30,Thursday,Buy,1272.65,1270.65,2.0,0.23,1
2010.09.16,18:30,Thursday,Buy,1273.2,1271.35,1.85,0.21,1
2010.09.17,02:30,Friday,Buy,1274.9,1272.5,2.4,0.27,1
2010.09.17,06:30,Friday,Buy,1279.25,1274.4,4.85,-0.55,SL
2010.09.17,18:30,Friday,Buy,1276.55,1271.7,4.85,0.55,1
2010.09.20,02:30,Monday,Buy,1277.95,1273.75,4.2,0.47,1
2010.09.20,06:30,Monday,Buy,1281.55,1276.8,4.75,-0.53,SL
2010.09.21,02:30,Tuesday,Buy,1278.1,1276.95,1.15,-0.13,SL
2010.09.21,06:30,Tuesday,Buy,1278.55,1276.45,2.1,-0.24,SL
2010.09.22,09:30,Wednesday,Buy,1292.55,1288.5,4.05,-0.45,SL
2010.09.22,17:30,Wednesday,Sell,1291.1,1293.85,2.75,0.31,1
2010.09.23,05:30,Thursday,Sell,1292.1,1293.3,1.2,-0.13,SL
2010.09.23,09:30,Thursday,Sell,1291.2,1293.75,2.55,0.28,1
2010.09.23,13:30,Thursday,Sell,1290.4,1293.0,2.6,-0.29,SL
2010.09.23,21:30,Thursday,Sell,1292.0,1293.4,1.4,-0.16,SL
2010.09.27,13:30,Monday,Sell,1296.9,1299.9,3.0,0.33,1
2010.09.29,05:30,Wednesday,Buy,1310.2,1308.2,2.0,-0.22,SL
2010.09.29,17:30,Wednesday,Buy,1310.25,1305.2,5.05,-0.55,SL
2010.09.29,21:30,Wednesday,Sell,1309.5,1310.7,1.2,0.13,1
2010.09.30,05:30,Thursday,Buy,1307.55,1306.65,0.9,0.1,1
2010.09.30,17:30,Thursday,Sell,1305.95,1308.75,2.8,-0.31,SL
