Type,Date,Price,BalanceBefore,Profit,BalanceAfter
SELL,2021-09-13 06:30:00,1792.92,,-1.8599999999999,10869.054069999984
BUY,2021-09-14 22:30:00,1803.79,10869.054069999984,,
SELL,2021-09-16 10:30:00,1777.78,,-26.00999999999999,10843.044069999984
BUY,2021-09-21 10:30:00,1766.33,10843.044069999984,,
SELL,2021-09-23 17:30:00,1752.62,,-13.710000000000036,10829.334069999983
BUY,2021-10-01 01:30:00,1754.56,10829.334069999983,,
SELL,2021-10-06 01:30:00,1757.28,,2.7200000000000273,10832.054069999982
BUY,2021-10-07 09:30:00,1759.83,10832.054069999982,,
SELL,2021-10-08 01:30:00,1758.37,,-1.4600000000000364,10830.594069999981
BUY,2021-10-08 17:30:00,1759.47,10830.594069999981,,
SELL,2021-10-11 13:30:00,1757.56,,-1.9100000000000819,10828.684069999981
BUY,2021-10-12 17:30:00,1759.23,10828.684069999981,,
SELL,2021-10-18 01:30:00,1770.64,,11.410000000000082,10840.094069999981
BUY,2021-10-20 13:30:00,1779.89,10840.094069999981,,
SELL,2021-10-27 05:30:00,1785.91,,6.019999999999982,10846.114069999981
BUY,2021-10-28 09:30:00,1797.58,10846.114069999981,,
SELL,2021-10-29 17:30:00,1781.45,,-16.12999999999988,10829.984069999982
BUY,2021-11-02 09:30:00,1794.95,10829.984069999982,,
SELL,2021-11-03 05:30:00,1782.0,,-12.950000000000045,10817.034069999982
BUY,2021-11-05 01:30:00,1795.42,10817.034069999982,,
SELL,2021-11-17 02:30:00,1855.8,,60.37999999999988,10877.41406999998
BUY,2021-11-18 02:30:00,1866.77,10877.41406999998,,
SELL,2021-11-19 02:30:00,1861.7,,-5.069999999999936,10872.344069999981
BUY,2021-11-26 14:30:00,1798.37,10872.344069999981,,
SELL,2021-11-29 22:30:00,1784.11,,-14.259999999999991,10858.08406999998
BUY,2021-12-06 06:30:00,1784.41,10858.08406999998,,
SELL,2021-12-09 10:30:00,1782.79,,-1.6200000000001182,10856.46406999998
BUY,2021-12-09 14:30:00,1776.67,10856.46406999998,,
SELL,2021-12-09 18:30:00,1778.12,,1.449999999999818,10857.91406999998
BUY,2021-12-13 10:30:00,1786.77,10857.91406999998,,
SELL,2021-12-15 02:30:00,1772.17,,-14.599999999999909,10843.31406999998
BUY,2021-12-16 18:30:00,1796.1,10843.31406999998,,
SELL,2021-12-21 06:30:00,1790.92,,-5.179999999999836,10838.13406999998
BUY,2021-12-23 02:30:00,1806.55,10838.13406999998,,
SELL,2021-12-29 10:30:00,1795.62,,-10.930000000000064,10827.20406999998
BUY,2021-12-31 06:30:00,1818.1,10827.20406999998,,
SELL,2022-01-04 02:30:00,1805.27,,-12.829999999999927,10814.37406999998
BUY,2022-01-05 14:30:00,1825.7,10814.37406999998,,
SELL,2022-01-06 14:30:00,1791.74,,-33.960000000000036,10780.41406999998
BUY,2022-01-11 06:30:00,1808.15,10780.41406999998,,
SELL,2022-01-17 02:30:00,1818.08,,9.929999999999836,10790.344069999981
BUY,2022-01-19 22:30:00,1839.96,10790.344069999981,,
SELL,2022-01-24 14:30:00,1834.02,,-5.940000000000055,10784.40406999998
BUY,2022-01-25 02:30:00,1840.12,10784.40406999998,,
SELL,2022-01-27 02:30:00,1816.34,,-23.779999999999973,10760.62406999998
BUY,2022-02-01 10:30:00,1806.47,10760.62406999998,,
SELL,2022-02-04 02:30:00,1806.0,,-0.4700000000000273,10760.15406999998
BUY,2022-02-04 14:30:00,1804.21,10760.15406999998,,
SELL,2022-02-11 14:30:00,1829.59,,25.37999999999988,10785.53406999998
BUY,2022-02-11 22:30:00,1860.86,10785.53406999998,,
SELL,2022-02-16 10:30:00,1854.64,,-6.2199999999998,10779.31406999998
BUY,2022-02-17 02:30:00,1868.75,10779.31406999998,,
SELL,2022-02-23 18:30:00,1908.59,,39.83999999999992,10819.15406999998
BUY,2022-02-23 22:30:00,1907.73,10819.15406999998,,
SELL,2022-02-25 18:30:00,1886.38,,-21.34999999999991,10797.80406999998
BUY,2022-03-01 18:30:00,1941.84,10797.80406999998,,
SELL,2022-03-10 02:30:00,1974.66,,32.820000000000164,10830.62406999998
BUY,2022-03-17 17:30:00,1942.22,10830.62406999998,,
SELL,2022-03-21 05:30:00,1925.4,,-16.819999999999936,10813.80406999998
BUY,2022-03-23 22:30:00,1943.35,10813.80406999998,,
SELL,2022-03-28 14:30:00,1936.35,,-7.0,10806.80406999998
BUY,2022-03-31 06:30:00,1923.36,10806.80406999998,,
SELL,2022-04-04 06:30:00,1919.95,,-3.4099999999998545,10803.39406999998
BUY,2022-04-05 14:30:00,1942.14,10803.39406999998,,
SELL,2022-04-06 02:30:00,1922.06,,-20.080000000000155,10783.31406999998
BUY,2022-04-07 22:30:00,1931.8,10783.31406999998,,
SELL,2022-04-19 14:30:00,1963.6,,31.799999999999955,10815.11406999998
BUY,2022-04-29 10:30:00,1914.67,10815.11406999998,,
SELL,2022-05-02 14:30:00,1858.09,,-56.580000000000155,10758.53406999998
BUY,2022-05-05 06:30:00,1898.94,10758.53406999998,,
SELL,2022-05-09 14:30:00,1863.34,,-35.600000000000136,10722.93406999998
BUY,2022-05-17 14:30:00,1823.87,10722.93406999998,,
SELL,2022-05-18 10:30:00,1819.4,,-4.4699999999998,10718.46406999998
BUY,2022-05-19 14:30:00,1839.43,10718.46406999998,,
SELL,2022-05-26 02:30:00,1849.49,,10.059999999999945,10728.52406999998
BUY,2022-05-27 18:30:00,1853.22,10728.52406999998,,
SELL,2022-05-31 14:30:00,1850.97,,-2.25,10726.27406999998
BUY,2022-06-02 14:30:00,1863.83,10726.27406999998,,
SELL,2022-06-06 14:30:00,1850.36,,-13.470000000000027,10712.80406999998
BUY,2022-06-08 18:30:00,1854.45,10712.80406999998,,
SELL,2022-06-10 06:30:00,1844.66,,-9.789999999999964,10703.01406999998
BUY,2022-06-13 02:30:00,1862.48,10703.01406999998,,
SELL,2022-06-13 22:30:00,1819.31,,-43.17000000000007,10659.84406999998
BUY,2022-06-16 14:30:00,1827.81,10659.84406999998,,
SELL,2022-06-21 06:30:00,1835.12,,7.309999999999945,10667.154069999979
BUY,2022-06-23 06:30:00,1834.63,10667.154069999979,,
SELL,2022-06-23 14:30:00,1844.19,,9.559999999999945,10676.714069999978
BUY,2022-06-23 18:30:00,1826.69,10676.714069999978,,
SELL,2022-06-23 22:30:00,1822.57,,-4.120000000000118,10672.594069999977
BUY,2022-06-27 14:30:00,1828.38,10672.594069999977,,
SELL,2022-06-28 02:30:00,1824.71,,-3.6700000000000728,10668.924069999977
BUY,2022-07-05 10:30:00,1803.41,10668.924069999977,,
SELL,2022-07-05 18:30:00,1764.97,,-38.440000000000055,10630.484069999977
BUY,2022-07-18 22:30:00,1709.13,10630.484069999977,,
SELL,2022-07-19 10:30:00,1713.23,,4.099999999999909,10634.584069999977
BUY,2022-07-19 22:30:00,1711.55,10634.584069999977,,
SELL,2022-07-20 10:30:00,1712.83,,1.2799999999999727,10635.864069999978
BUY,2022-07-20 14:30:00,1709.38,10635.864069999978,,
SELL,2022-07-20 22:30:00,1696.55,,-12.830000000000155,10623.034069999978
BUY,2022-07-22 06:30:00,1715.77,10623.034069999978,,
SELL,2022-07-26 22:30:00,1717.15,,1.3800000000001091,10624.414069999977
BUY,2022-07-28 06:30:00,1738.69,10624.414069999977,,
SELL,2022-08-03 14:30:00,1766.72,,28.029999999999973,10652.444069999978
BUY,2022-08-04 18:30:00,1791.69,10652.444069999978,,
SELL,2022-08-08 10:30:00,1777.52,,-14.170000000000073,10638.274069999978
BUY,2022-08-08 22:30:00,1788.78,10638.274069999978,,
SELL,2022-08-11 22:30:00,1789.61,,0.8299999999999272,10639.104069999978
BUY,2022-08-12 22:30:00,1800.85,10639.104069999978,,
SELL,2022-08-15 18:30:00,1780.06,,-20.789999999999964,10618.314069999979
BUY,2022-08-24 06:30:00,1745.81,10618.314069999979,,
SELL,2022-08-26 22:30:00,1738.31,,-7.5,10610.814069999979
BUY,2022-09-05 06:30:00,1713.13,10610.814069999979,,
SELL,2022-09-07 02:30:00,1696.92,,-16.210000000000036,10594.60406999998
BUY,2022-09-08 06:30:00,1716.03,10594.60406999998,,
SELL,2022-09-13 22:30:00,1702.03,,-14.0,10580.60406999998
BUY,2022-09-20 14:30:00,1665.06,10580.60406999998,,
SELL,2022-09-20 22:30:00,1664.8,,-0.2599999999999909,10580.34406999998
BUY,2022-09-21 22:30:00,1673.69,10580.34406999998,,
SELL,2022-09-22 09:30:00,1666.49,,-7.2000000000000455,10573.144069999978
BUY,2022-09-23 05:30:00,1671.88,10573.144069999978,,
SELL,2022-09-23 17:30:00,1644.37,,-27.51000000000022,10545.634069999978
BUY,2022-09-29 01:30:00,1655.63,10545.634069999978,,
SELL,2022-10-07 09:30:00,1712.67,,57.039999999999964,10602.67406999998
BUY,2022-10-13 13:30:00,1648.46,10602.67406999998,,
SELL,2022-10-13 17:30:00,1671.35,,22.889999999999873,10625.564069999979
BUY,2022-10-24 01:30:00,1653.66,10625.564069999979,,
SELL,2022-10-28 17:30:00,1641.07,,-12.590000000000146,10612.974069999978
BUY,2022-11-02 01:30:00,1649.97,10612.974069999978,,
SELL,2022-11-03 09:30:00,1624.0,,-25.970000000000027,10587.004069999979
BUY,2022-11-04 17:30:00,1674.37,10587.004069999979,,
SELL,2022-11-17 10:30:00,1762.5,,88.13000000000011,10675.134069999978
BUY,2022-11-24 06:30:00,1755.16,10675.134069999978,,
SELL,2022-11-28 22:30:00,1741.23,,-13.930000000000064,10661.204069999978
BUY,2022-11-30 02:30:00,1753.23,10661.204069999978,,
SELL,2022-12-06 02:30:00,1771.69,,18.460000000000036,10679.664069999977
BUY,2022-12-08 06:30:00,1786.1,10679.664069999977,,
SELL,2022-12-12 22:30:00,1781.15,,-4.949999999999818,10674.714069999976
BUY,2022-12-13 18:30:00,1810.2,10674.714069999976,,
SELL,2022-12-15 14:30:00,1782.86,,-27.340000000000146,10647.374069999976
BUY,2022-12-19 14:30:00,1792.37,10647.374069999976,,
SELL,2022-12-23 02:30:00,1792.85,,0.4800000000000182,10647.854069999976
BUY,2022-12-27 18:30:00,1816.11,10647.854069999976,,
SELL,2023-01-06 02:30:00,1838.16,,22.050000000000182,10669.904069999975
BUY,2023-01-09 02:30:00,1879.02,10669.904069999975,,
SELL,2023-01-17 22:30:00,1908.53,,29.50999999999999,10699.414069999975
BUY,2023-01-19 22:30:00,1932.14,10699.414069999975,,
SELL,2023-01-27 06:30:00,1923.11,,-9.0300000000002,10690.384069999975
BUY,2023-02-01 10:30:00,1926.38,10690.384069999975,,
SELL,2023-02-03 06:30:00,1915.76,,-10.620000000000118,10679.764069999974
BUY,2023-02-08 18:30:00,1877.82,10679.764069999974,,
SELL,2023-02-10 06:30:00,1859.23,,-18.589999999999918,10661.174069999974
BUY,2023-02-20 10:30:00,1843.39,10661.174069999974,,
SELL,2023-02-21 22:30:00,1834.97,,-8.420000000000073,10652.754069999974
BUY,2023-02-28 22:30:00,1826.73,10652.754069999974,,
SELL,2023-03-07 18:30:00,1814.39,,-12.339999999999918,10640.414069999973
BUY,2023-03-10 06:30:00,1830.59,10640.414069999973,,
SELL,2023-03-22 01:30:00,1943.77,,113.18000000000006,10753.594069999974
BUY,2023-03-23 13:30:00,1983.96,10753.594069999974,,
SELL,2023-03-27 13:30:00,1949.08,,-34.88000000000011,10718.714069999973
BUY,2023-03-29 13:30:00,1965.62,10718.714069999973,,
SELL,2023-04-03 09:30:00,1966.01,,0.39000000000010004,10719.104069999972
BUY,2023-04-04 01:30:00,1978.17,10719.104069999972,,
SELL,2023-04-10 05:30:00,1994.41,,16.24000000000001,10735.344069999972
BUY,2023-04-12 05:30:00,2018.14,10735.344069999972,,
SELL,2023-04-17 05:30:00,2011.22,,-6.920000000000073,10728.424069999972
BUY,2023-04-20 21:30:00,2004.65,10728.424069999972,,
SELL,2023-04-21 17:30:00,1980.53,,-24.12000000000012,10704.304069999971
BUY,2023-04-25 13:30:00,1985.12,10704.304069999971,,
SELL,2023-04-27 17:30:00,1989.03,,3.910000000000082,10708.21406999997
BUY,2023-05-02 21:30:00,2016.58,10708.21406999997,,
SELL,2023-05-08 01:30:00,2016.95,,0.37000000000011823,10708.584069999972
BUY,2023-05-10 01:30:00,2032.77,10708.584069999972,,
SELL,2023-05-11 17:30:00,2013.87,,-18.90000000000009,10689.684069999972
BUY,2023-05-16 09:30:00,2009.46,10689.684069999972,,
SELL,2023-05-16 13:30:00,2007.53,,-1.9300000000000637,10687.754069999972
BUY,2023-05-22 09:30:00,1979.59,10687.754069999972,,
SELL,2023-05-23 09:30:00,1956.95,,-22.639999999999873,10665.114069999972
BUY,2023-05-24 05:30:00,1979.41,10665.114069999972,,
SELL,2023-05-25 01:30:00,1956.41,,-23.0,10642.114069999972
BUY,2023-05-30 21:30:00,1959.33,10642.114069999972,,
SELL,2023-06-05 01:30:00,1947.44,,-11.889999999999873,10630.224069999973
BUY,2023-06-07 05:30:00,1963.08,10630.224069999973,,
SELL,2023-06-08 05:30:00,1945.82,,-17.25999999999999,10612.964069999973
BUY,2023-06-09 05:30:00,1964.67,10612.964069999973,,
SELL,2023-06-13 05:30:00,1958.32,,-6.350000000000136,10606.614069999972
BUY,2023-06-16 05:30:00,1958.0,10606.614069999972,,
SELL,2023-06-20 01:30:00,1946.89,,-11.1099999999999,10595.504069999972
BUY,2023-06-26 17:30:00,1924.45,10595.504069999972,,
SELL,2023-06-28 01:30:00,1914.99,,-9.460000000000036,10586.04406999997
BUY,2023-06-30 21:30:00,1918.68,10586.04406999997,,
SELL,2023-07-06 05:30:00,1920.03,,1.349999999999909,10587.394069999971
BUY,2023-07-10 01:30:00,1924.86,10587.394069999971,,
SELL,2023-07-17 17:30:00,1955.14,,30.2800000000002,10617.674069999972
BUY,2023-07-18 13:30:00,1971.2,10617.674069999972,,
SELL,2023-07-21 09:30:00,1963.88,,-7.319999999999936,10610.354069999972
BUY,2023-07-26 13:30:00,1966.58,10610.354069999972,,
SELL,2023-07-28 01:30:00,1950.89,,-15.689999999999827,10594.664069999972
BUY,2023-07-31 21:30:00,1965.27,10594.664069999972,,
SELL,2023-08-01 21:30:00,1943.96,,-21.309999999999945,10573.354069999972
BUY,2023-08-07 05:30:00,1936.51,10573.354069999972,,
SELL,2023-08-07 21:30:00,1936.4,,-0.10999999999989996,10573.244069999972
BUY,2023-08-22 05:30:00,1895.31,10573.244069999972,,
SELL,2023-08-28 13:30:00,1918.07,,22.75999999999999,10596.004069999972
BUY,2023-08-28 21:30:00,1920.04,10596.004069999972,,
SELL,2023-09-04 13:30:00,1938.14,,18.100000000000136,10614.104069999972
BUY,2023-09-08 17:30:00,1920.36,10614.104069999972,,
SELL,2023-09-12 13:30:00,1909.12,,-11.240000000000009,10602.864069999972
BUY,2023-09-15 13:30:00,1924.49,10602.864069999972,,
SELL,2023-09-21 13:30:00,1916.39,,-8.099999999999909,10594.764069999972
BUY,2023-10-06 21:30:00,1831.91,10594.764069999972,,
SELL,2023-10-24 17:30:00,1975.78,,143.8699999999999,10738.634069999971
BUY,2023-10-25 21:30:00,1979.47,10738.634069999971,,
SELL,2023-11-01 01:30:00,1979.47,,0.0,10738.634069999971
BUY,2023-11-03 13:30:00,1995.25,10738.634069999971,,
SELL,2023-11-06 22:30:00,1977.81,,-17.440000000000055,10721.19406999997
BUY,2023-11-14 18:30:00,1962.63,10721.19406999997,,
SELL,2023-11-24 06:30:00,1993.51,,30.87999999999988,10752.07406999997
BUY,2023-11-27 02:30:00,2011.24,10752.07406999997,,
SELL,2023-12-05 06:30:00,2033.39,,22.15000000000009,10774.22406999997
BUY,2023-12-07 22:30:00,2028.58,10774.22406999997,,
SELL,2023-12-08 22:30:00,2003.57,,-25.00999999999999,10749.214069999969
BUY,2023-12-14 02:30:00,2032.66,10749.214069999969,,
SELL,2023-12-18 14:30:00,2024.11,,-8.550000000000182,10740.66406999997
BUY,2023-12-19 22:30:00,2040.09,10740.66406999997,,
SELL,2023-12-29 14:30:00,2062.83,,22.74000000000001,10763.40406999997
BUY,2024-01-11 18:30:00,2016.98,10763.40406999997,,
SELL,2024-01-11 22:30:00,2028.67,,11.690000000000055,10775.09406999997
BUY,2024-01-12 14:30:00,2055.85,10775.09406999997,,
SELL,2024-01-16 22:30:00,2027.92,,-27.929999999999836,10747.16406999997
BUY,2024-01-19 14:30:00,2029.61,10747.16406999997,,
SELL,2024-01-24 06:30:00,2025.93,,-3.6799999999998363,10743.48406999997
BUY,2024-01-24 14:30:00,2024.65,10743.48406999997,,
SELL,2024-01-24 22:30:00,2013.54,,-11.110000000000127,10732.374069999969
BUY,2024-01-29 10:30:00,2027.4,10732.374069999969,,
SELL,2024-02-05 06:30:00,2030.76,,3.3599999999999,10735.73406999997
BUY,2024-02-07 14:30:00,2042.36,10735.73406999997,,
SELL,2024-02-09 10:30:00,2032.71,,-9.649999999999864,10726.08406999997
BUY,2024-02-09 14:30:00,2025.2,10726.08406999997,,
SELL,2024-02-09 18:30:00,2023.64,,-1.5599999999999454,10724.52406999997
BUY,2024-02-16 06:30:00,2003.66,10724.52406999997,,
SELL,2024-02-23 06:30:00,2020.8,,17.139999999999873,10741.66406999997
BUY,2024-02-23 22:30:00,2035.89,10741.66406999997,,
SELL,2024-02-28 14:30:00,2031.67,,-4.220000000000027,10737.44406999997
BUY,2024-02-29 06:30:00,2036.76,10737.44406999997,,
SELL,2024-03-12 21:30:00,2157.92,,121.16000000000008,10858.60406999997
BUY,2024-03-14 09:30:00,2169.92,10858.60406999997,,
SELL,2024-03-14 21:30:00,2162.01,,-7.9099999999998545,10850.69406999997
BUY,2024-03-20 17:30:00,2156.62,10850.69406999997,,
SELL,2024-03-22 21:30:00,2165.37,,8.75,10859.44406999997
BUY,2024-03-26 17:30:00,2176.66,10859.44406999997,,
SELL,2024-04-11 05:30:00,2341.86,,165.20000000000027,11024.644069999971
BUY,2024-04-12 01:30:00,2390.7,11024.644069999971,,
SELL,2024-04-15 13:30:00,2348.61,,-42.08999999999969,10982.554069999971
BUY,2024-04-16 01:30:00,2383.64,10982.554069999971,,
SELL,2024-04-18 13:30:00,2379.62,,-4.019999999999982,10978.53406999997
BUY,2024-04-18 21:30:00,2379.27,10978.53406999997,,
SELL,2024-04-22 09:30:00,2361.1,,-18.170000000000073,10960.36406999997
BUY,2024-04-25 21:30:00,2332.25,10960.36406999997,,
SELL,2024-04-30 13:30:00,2307.47,,-24.7800000000002,10935.58406999997
BUY,2024-05-03 13:30:00,2289.21,10935.58406999997,,
SELL,2024-05-03 17:30:00,2301.95,,12.739999999999782,10948.32406999997
BUY,2024-05-06 09:30:00,2321.09,10948.32406999997,,
SELL,2024-05-08 13:30:00,2309.95,,-11.140000000000327,10937.18406999997
BUY,2024-05-09 21:30:00,2346.05,10937.18406999997,,
SELL,2024-05-14 05:30:00,2344.63,,-1.4200000000000728,10935.76406999997
BUY,2024-05-15 01:30:00,2357.44,10935.76406999997,,
SELL,2024-05-22 17:30:00,2387.67,,30.230000000000018,10965.99406999997
BUY,2024-05-28 01:30:00,2354.65,10965.99406999997,,
SELL,2024-05-30 01:30:00,2333.96,,-20.690000000000055,10945.30406999997
BUY,2024-06-04 05:30:00,2347.61,10945.30406999997,,
SELL,2024-06-04 21:30:00,2326.76,,-20.84999999999991,10924.454069999969
BUY,2024-06-05 21:30:00,2355.22,10924.454069999969,,
SELL,2024-06-07 21:30:00,2291.43,,-63.789999999999964,10860.66406999997
BUY,2024-06-12 09:30:00,2313.95,10860.66406999997,,
SELL,2024-06-13 21:30:00,2303.87,,-10.079999999999927,10850.58406999997
BUY,2024-06-14 21:30:00,2332.12,10850.58406999997,,
SELL,2024-06-24 05:30:00,2325.04,,-7.079999999999927,10843.50406999997
BUY,2024-06-28 01:30:00,2320.22,10843.50406999997,,
SELL,2024-07-09 05:30:00,2364.49,,44.26999999999998,10887.77406999997
BUY,2024-07-10 21:30:00,2370.9,10887.77406999997,,
SELL,2024-07-19 05:30:00,2423.3,,52.40000000000009,10940.17406999997
BUY,2024-07-24 09:30:00,2413.34,10940.17406999997,,
SELL,2024-07-25 09:30:00,2373.6,,-39.74000000000024,10900.43406999997
BUY,2024-07-29 09:30:00,2392.73,10900.43406999997,,
SELL,2024-08-05 13:30:00,2392.55,,-0.1799999999998363,10900.25406999997
BUY,2024-08-08 21:30:00,2427.42,10900.25406999997,,
SELL,2024-08-15 05:30:00,2453.81,,26.389999999999873,10926.64406999997
BUY,2024-08-16 17:30:00,2499.64,10926.64406999997,,
SELL,2024-08-22 05:30:00,2505.39,,5.75,10932.39406999997
BUY,2024-08-22 13:30:00,2487.72,10932.39406999997,,
SELL,2024-08-22 17:30:00,2482.15,,-5.569999999999709,10926.82406999997
BUY,2024-08-26 05:30:00,2510.31,10926.82406999997,,
SELL,2024-08-28 21:30:00,2504.46,,-5.849999999999909,10920.97406999997
BUY,2024-08-29 17:30:00,2525.75,10920.97406999997,,
SELL,2024-08-30 21:30:00,2502.32,,-23.429999999999836,10897.544069999969
BUY,2024-09-05 09:30:00,2515.4,10897.544069999969,,
SELL,2024-09-09 09:30:00,2496.37,,-19.0300000000002,10878.514069999968
BUY,2024-09-10 21:30:00,2516.62,10878.514069999968,,
SELL,2024-09-18 01:30:00,2572.13,,55.51000000000022,10934.024069999969
BUY,2024-09-19 21:30:00,2586.67,10934.024069999969,,
SELL,2024-09-30 01:30:00,2652.57,,65.90000000000009,10999.924069999968
BUY,2024-10-02 01:30:00,2660.49,10999.924069999968,,
SELL,2024-10-04 01:30:00,2658.15,,-2.3399999999996908,10997.584069999968
BUY,2024-10-04 09:30:00,2657.41,10997.584069999968,,
SELL,2024-10-07 05:30:00,2640.69,,-16.7199999999998,10980.864069999969
BUY,2024-10-11 05:30:00,2644.6,10980.864069999969,,
SELL,2024-10-24 05:30:00,2728.83,,84.23000000000002,11065.094069999968
BUY,2024-10-25 01:30:00,2729.9,11065.094069999968,,
SELL,2024-10-25 09:30:00,2721.11,,-8.789999999999964,11056.30406999997
BUY,2024-10-28 05:30:00,2738.3,11056.30406999997,,
SELL,2024-11-01 01:30:00,2749.7,,11.399999999999636,11067.704069999969
BUY,2024-11-18 14:30:00,2608.06,11067.704069999969,,
SELL,2024-11-25 22:30:00,2625.11,,17.050000000000182,11084.75406999997
BUY,2024-11-28 18:30:00,2639.95,11084.75406999997,,
SELL,2024-12-02 10:30:00,2635.71,,-4.239999999999782,11080.51406999997
BUY,2024-12-04 02:30:00,2645.74,11080.51406999997,,
SELL,2024-12-05 22:30:00,2631.84,,-13.899999999999636,11066.61406999997
BUY,2024-12-09 14:30:00,2673.98,11066.61406999997,,
SELL,2024-12-13 06:30:00,2689.49,,15.509999999999764,11082.12406999997
BUY,2024-12-23 06:30:00,2631.42,11082.12406999997,,
SELL,2024-12-30 06:30:00,2619.03,,-12.389999999999873,11069.734069999971
BUY,2025-01-02 10:30:00,2642.69,11069.734069999971,,
SELL,2025-01-06 18:30:00,2634.55,,-8.139999999999873,11061.594069999972
BUY,2025-01-07 22:30:00,2648.61,11061.594069999972,,
SELL,2025-01-14 02:30:00,2670.35,,21.73999999999978,11083.334069999972
BUY,2025-01-15 14:30:00,2681.97,11083.334069999972,,
SELL,2025-01-27 18:30:00,2736.79,,54.820000000000164,11138.154069999971
BUY,2025-01-29 10:30:00,2757.97,11138.154069999971,,
SELL,2025-02-12 18:30:00,2900.79,,142.82000000000016,11280.974069999971
BUY,2025-02-13 06:30:00,2915.75,11280.974069999971,,
SELL,2025-02-17 06:30:00,2896.41,,-19.340000000000146,11261.634069999971
BUY,2025-02-18 22:30:00,2935.38,11261.634069999971,,
SELL,2025-02-21 18:30:00,2941.71,,6.329999999999927,11267.96406999997
BUY,2025-02-24 10:30:00,2938.11,11267.96406999997,,
SELL,2025-02-25 22:30:00,2914.85,,-23.26000000000022,11244.70406999997
BUY,2025-03-04 02:30:00,2885.33,11244.70406999997,,
SELL,2025-03-10 09:30:00,2911.12,,25.789999999999964,11270.494069999972
BUY,2025-03-12 01:30:00,2914.68,11270.494069999972,,
SELL,2025-03-21 17:30:00,3013.59,,98.91000000000031,11369.404069999971
BUY,2025-03-26 05:30:00,3022.67,11369.404069999971,,
SELL,2025-03-27 01:30:00,3023.56,,0.8899999999998727,11370.29406999997
BUY,2025-03-27 09:30:00,3039.96,11370.29406999997,,
SELL,2025-04-03 21:30:00,3115.05,,75.09000000000015,11445.384069999971
BUY,2025-04-09 17:30:00,3058.85,11445.384069999971,,
SELL,2025-04-23 09:30:00,3317.6,,258.75,11704.134069999971
BUY,2025-04-29 05:30:00,3309.87,11704.134069999971,,
SELL,2025-04-30 17:30:00,3305.24,,-4.630000000000109,11699.50406999997
BUY,2025-05-05 13:30:00,3314.93,11699.50406999997,,
SELL,2025-05-08 17:30:00,3308.23,,-6.699999999999818,11692.80406999997
BUY,2025-05-16 09:30:00,3209.15,11692.80406999997,,
SELL,2025-05-16 21:30:00,3198.67,,-10.480000000000018,11682.32406999997
BUY,2025-05-19 09:30:00,3241.95,11682.32406999997,,
SELL,2025-05-27 17:30:00,3301.18,,59.23000000000002,11741.55406999997
BUY,2025-05-30 05:30:00,3303.65,11741.55406999997,,
SELL,2025-05-30 21:30:00,3291.99,,-11.66000000000031,11729.89406999997
BUY,2025-06-02 13:30:00,3370.28,11729.89406999997,,
SELL,2025-06-06 09:30:00,3356.63,,-13.650000000000091,11716.24406999997
BUY,2025-06-11 05:30:00,3339.68,11716.24406999997,,
SELL,2025-06-17 05:30:00,3392.53,,52.850000000000364,11769.09406999997
BUY,2025-06-24 01:30:00,3347.55,11769.09406999997,,
SELL,2025-06-24 09:30:00,3318.35,,-29.200000000000273,11739.89406999997
BUY,2025-07-01 09:30:00,3345.72,11739.89406999997,,
SELL,2025-07-04 05:30:00,3339.47,,-6.25,11733.64406999997
BUY,2025-07-08 13:30:00,3315.1,11733.64406999997,,
SELL,2025-07-08 17:30:00,3306.29,,-8.809999999999945,11724.83406999997
BUY,2025-07-10 13:30:00,3312.74,11724.83406999997,,
SELL,2025-07-16 01:30:00,3330.85,,18.110000000000127,11742.94406999997
BUY,2025-07-18 13:30:00,3355.15,11742.94406999997,,
SELL,2025-07-24 09:30:00,3363.55,,8.400000000000091,11751.34406999997
BUY,2025-08-01 21:30:00,3362.53,11751.34406999997,,
SELL,2025-08-11 13:30:00,3358.49,,-4.040000000000418,11747.30406999997
BUY,2025-08-14 05:30:00,3358.74,11747.30406999997,,
SELL,2025-08-15 01:30:00,3339.52,,-19.2199999999998,11728.08406999997
BUY,2025-08-21 01:30:00,3342.78,11728.08406999997,,
SELL,2025-08-22 17:30:00,3374.11,,31.329999999999927,11759.41406999997
BUY,2025-08-22 21:30:00,3371.58,11759.41406999997,,
SELL,2025-09-11 13:30:00,3630.16,,258.5799999999999,12017.99406999997
BUY,2025-09-12 13:30:00,3650.02,12017.99406999997,,
SELL,2025-09-18 05:30:00,3651.47,,1.449999999999818,12019.444069999969
BUY,2025-09-22 01:30:00,3689.17,12019.444069999969,,
SELL,2025-09-25 09:30:00,3756.83,,67.65999999999985,12087.104069999968
BUY,2025-09-26 21:30:00,3762.2,12087.104069999968,,
