date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason
2023-01-23,02:30:00,Monday,Buy,1931.98,1923.32,8.66,1.09,SL,1,Stop Loss
2023-01-23,10:30:00,Monday,Buy,1926.51,1918.57,7.94,1.21,SL,1,Stop Loss
2023-01-30,06:30:00,Monday,Buy,1931.06,1924.08,6.98,0.69,SL,1,Stop Loss
2023-02-06,14:30:00,Monday,Buy,1873.95,1867.94,6.01,0.0,SL,1,Stop Loss
2023-02-13,06:30:00,Monday,Buy,1862.98,1856.71,6.27,2.79,SL,1,Stop Loss
2023-02-20,02:30:00,Monday,Buy,1842.41,1836.96,5.45,4.98,SL,8,Stop Loss
2023-02-20,14:30:00,Monday,Buy,1846.58,1842.31,4.27,0.0,SL,1,Stop Loss
2023-02-27,02:30:00,Monday,Buy,1811.86,1809.71,2.15,0.17,SL,1,Stop Loss
2023-02-27,14:30:00,Monday,Buy,1817.97,1809.83,8.14,2.08,SL,5,Stop Loss
2023-02-27,18:30:00,Monday,Buy,1818.92,1812.3,6.62,1.03,SL,3,Stop Loss
2023-03-06,14:30:00,Monday,Buy,1851.96,1846.89,5.07,1.91,SL,1,Stop Loss
2023-03-13,17:30:00,Monday,Buy,1909.88,1895.93,13.95,4.64,SL,5,Stop Loss
2023-03-13,21:30:00,Monday,Buy,1913.76,1907.65,6.11,0.29,SL,1,Stop Loss
2023-04-10,09:30:00,Monday,Buy,2000.76,1991.39,9.37,2.16,SL,1,Stop Loss
2023-04-17,05:30:00,Monday,Buy,2011.42,2002.84,8.58,3.54,SL,2,Stop Loss
2023-04-24,09:30:00,Monday,Buy,1983.21,1977.42,5.79,2.1,SL,1,Stop Loss
2023-04-24,17:30:00,Monday,Buy,1989.61,1976.21,13.4,11.24,SL,5,Stop Loss
2023-05-01,13:30:00,Monday,Buy,1997.28,1984.24,13.04,0.0,SL,1,Stop Loss
2023-05-15,01:30:00,Monday,Buy,2017.66,2006.23,11.43,4.42,SL,8,Stop Loss
2023-05-15,13:30:00,Monday,Buy,2020.91,2011.23,9.68,0.41,SL,5,Stop Loss
2023-05-22,01:30:00,Monday,Buy,1980.4,1976.76,3.64,0.0,SL,1,Stop Loss
2023-05-22,09:30:00,Monday,Buy,1979.79,1970.94,8.85,1.56,SL,1,Stop Loss
2023-05-22,17:30:00,Monday,Buy,1975.07,1968.57,6.5,0.65,SL,2,Stop Loss
2023-05-29,05:30:00,Monday,Buy,1947.08,1942.31,4.77,1.74,SL,1,Stop Loss
2023-05-29,13:30:00,Monday,Buy,1946.75,1943.9,2.85,1.45,SL,1,Stop Loss
2023-05-29,21:30:00,Monday,Buy,1944.75,1939.71,5.04,1.81,SL,2,Stop Loss
2023-06-05,17:30:00,Monday,Buy,1960.4,1946.39,14.01,9.69,SL,12,Stop Loss
2023-06-05,21:30:00,Monday,Buy,1961.86,1959.78,2.08,1.21,SL,1,Stop Loss
2023-06-12,09:30:00,Monday,Buy,1965.31,1957.63,7.68,1.59,SL,1,Stop Loss
2023-06-19,13:30:00,Monday,Buy,1952.1,1947.48,4.62,1.98,SL,3,Stop Loss
2023-06-26,09:30:00,Monday,Buy,1929.91,1921.84,8.07,3.32,SL,1,Stop Loss
2023-07-03,13:30:00,Monday,Buy,1926.03,1911.35,14.68,8.94,SL,18,Stop Loss
2023-07-10,01:30:00,Monday,Buy,1925.06,1922.59,2.47,0.54,SL,1,Stop Loss
2023-07-10,09:30:00,Monday,Buy,1923.4,1919.08,4.32,2.28,SL,1,Stop Loss
2023-07-17,09:30:00,Monday,Buy,1958.77,1950.32,8.45,0.95,SL,1,Stop Loss
2023-07-24,09:30:00,Monday,Buy,1965.53,1957.57,7.96,2.22,SL,2,Stop Loss
2023-07-31,13:30:00,Monday,Buy,1971.52,1956.09,15.43,0.67,SL,5,Stop Loss
2023-08-07,17:30:00,Monday,Buy,1936.14,1931.15,4.99,1.81,SL,3,Stop Loss
2023-08-14,09:30:00,Monday,Buy,1914.08,1910.31,3.77,0.81,SL,1,Stop Loss
2023-08-14,17:30:00,Monday,Buy,1910.36,1902.91,7.45,0.14,SL,4,Stop Loss
2023-09-04,01:30:00,Monday,Buy,1943.13,1939.1,4.03,3.04,SL,3,Stop Loss
2023-09-04,05:30:00,Monday,Buy,1944.66,1942.69,1.97,1.51,SL,1,Stop Loss
2023-09-04,17:30:00,Monday,Buy,1938.62,1936.45,2.17,0.11,SL,2,Stop Loss
2023-09-11,05:30:00,Monday,Buy,1927.78,1922.0,5.78,2.84,SL,3,Stop Loss
2023-09-11,13:30:00,Monday,Buy,1925.96,1923.92,2.04,0.67,SL,1,Stop Loss
2023-09-18,05:30:00,Monday,Buy,1929.97,1924.85,5.12,0.27,SL,2,Stop Loss
2023-09-18,21:30:00,Monday,Buy,1933.9,1930.78,3.12,0.58,SL,2,Stop Loss
2023-09-25,13:30:00,Monday,Buy,1925.42,1921.87,3.55,0.02,SL,1,Stop Loss
2023-10-09,05:30:00,Monday,Buy,1851.91,1847.77,4.14,2.42,SL,2,Stop Loss
2023-10-09,21:30:00,Monday,Buy,1861.61,1854.1,7.51,3.69,SL,4,Stop Loss
2023-10-16,17:30:00,Monday,Buy,1919.19,1915.93,3.26,2.52,SL,2,Stop Loss
2023-10-16,21:30:00,Monday,Buy,1920.22,1917.55,2.67,1.49,SL,1,Stop Loss
2023-10-23,05:30:00,Monday,Buy,1975.82,1966.21,9.61,6.87,SL,7,Stop Loss
2023-10-23,17:30:00,Monday,Buy,1976.3,1972.0,4.3,1.72,SL,1,Stop Loss
2023-10-30,13:30:00,Monday,Buy,1998.63,1992.31,6.32,3.8,SL,1,Stop Loss
2023-11-06,10:30:00,Monday,Buy,1987.37,1981.96,5.41,1.65,SL,2,Stop Loss
2023-11-13,06:30:00,Monday,Buy,1938.79,1933.72,5.07,2.33,SL,2,Stop Loss
2023-11-13,10:30:00,Monday,Buy,1939.65,1935.64,4.01,0.0,SL,1,Stop Loss
2023-11-20,02:30:00,Monday,Buy,1982.94,1973.05,9.89,0.43,SL,3,Stop Loss
2023-11-27,10:30:00,Monday,Buy,2014.51,2009.28,5.23,1.8,SL,2,Stop Loss
2023-12-04,02:30:00,Monday,Buy,2088.29,2071.14,17.15,2.08,SL,2,Stop Loss
2023-12-11,06:30:00,Monday,Buy,1999.0,1994.41,4.59,1.52,SL,1,Stop Loss
2023-12-18,22:30:00,Monday,Buy,2027.31,2025.27,2.04,1.9,SL,1,Stop Loss
2024-01-15,02:30:00,Monday,Buy,2056.5,2045.4,11.1,2.04,SL,8,Stop Loss
2024-01-15,18:30:00,Monday,Buy,2054.56,2048.86,5.7,1.0,SL,3,Stop Loss
