date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason
2019-02-08,10:30:00,Friday,Buy,1311.32,1307.48,3.84,4.21,1.1,6,Stop Loss
2021-05-28,14:30:00,Friday,Buy,1898.32,1881.85,16.47,18.15,1.1,23,Stop Loss
2017-02-03,18:30:00,Friday,Buy,1217.31,1214.94,2.37,2.61,1.1,1,Stop Loss
2010-03-12,06:30:00,Friday,Buy,1113.89,1109.09,4.8,5.3,1.1,2,Stop Loss
2021-12-10,14:30:00,Friday,Buy,1780.32,1770.21,10.11,11.17,1.1,12,Stop Loss
2025-08-22,09:30:00,Friday,Buy,3330.26,3325.06,5.2,5.71,1.1,1,Stop Loss
2019-05-10,14:30:00,Friday,Buy,1286.56,1284.04,2.52,2.76,1.1,4,Stop Loss
2021-04-30,06:30:00,Friday,Buy,1768.9,1765.11,3.79,4.21,1.11,3,Stop Loss
2022-05-06,18:30:00,Friday,Buy,1882.33,1879.41,2.92,3.25,1.11,2,Stop Loss
2010-07-16,18:30:00,Friday,Buy,1190.1,1185.75,4.35,4.85,1.11,5,Stop Loss
2019-12-13,10:30:00,Friday,Buy,1471.29,1465.45,5.84,6.48,1.11,2,Stop Loss
2012-01-27,14:30:00,Friday,Buy,1727.98,1717.39,10.58,11.8,1.11,5,Stop Loss
2016-06-24,06:30:00,Friday,Buy,1319.76,1270.22,49.54,55.28,1.12,434,Stop Loss
2012-06-22,22:30:00,Friday,Buy,1571.5,1567.2,4.3,4.83,1.12,4,Stop Loss
2010-09-10,06:30:00,Friday,Buy,1247.2,1244.7,2.5,2.8,1.12,2,Stop Loss
2020-05-08,02:30:00,Friday,Buy,1716.75,1710.7,6.05,6.79,1.12,3,Stop Loss
2017-08-04,02:30:00,Friday,Buy,1268.44,1267.31,1.13,1.27,1.12,1,Stop Loss
2013-10-25,17:30:00,Friday,Buy,1352.62,1344.54,8.08,9.08,1.12,10,Stop Loss
2017-03-03,18:30:00,Friday,Buy,1229.21,1222.51,6.7,7.52,1.12,10,Stop Loss
2021-09-17,18:30:00,Friday,Buy,1750.8,1746.98,3.82,4.3,1.13,3,Stop Loss
2021-06-11,06:30:00,Friday,Buy,1900.35,1898.12,2.23,2.53,1.13,1,Stop Loss
2015-02-27,02:30:00,Friday,Buy,1209.78,1207.66,2.12,2.4,1.13,2,Stop Loss
2020-11-27,02:30:00,Friday,Buy,1809.07,1807.42,1.65,1.86,1.13,1,Stop Loss
2021-01-29,10:30:00,Friday,Buy,1857.66,1841.88,15.78,17.83,1.13,3,Stop Loss
2020-05-15,18:30:00,Friday,Buy,1748.32,1733.3,15.02,16.98,1.13,5,Stop Loss
2019-08-23,18:30:00,Friday,Buy,1527.5,1501.45,26.05,29.38,1.13,65,Stop Loss
